Tanggal,Nama_Barang,Tipe_Transaksi,Kuantitas,Satuan,DayOfWeek,NamaHari,DayType,TxOrder,TotalPerDay,WaktuRatio,Waktu,Kategori
2025-06-10 00:00:00,PRINTER THERMAL 80MM AUTOCUTTER (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,31,41,0.75609756097561,Sore,Printer
2025-06-10 00:00:00,PRINTER THERMAL MP-58UL,Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,32,41,0.780487804878049,Sore,Printer
2025-06-10 00:00:00,PROC 1700 CI7-14700F BOX (P),Faktur Penjualan,3,UNIT,1,Tuesday,Weekday,33,41,0.804878048780488,Sore,Perangkat/Gadget
2025-06-10 00:00:00,PROC INTEL 1700 CI5-13400F BOX (P),Faktur Penjualan,4,UNIT,1,Tuesday,Weekday,34,41,0.829268292682927,Sore,Perangkat/Gadget
2025-06-10 00:00:00,PSU MASTER LI BRONZE 550/EN550W (P),Faktur Penjualan,6,UNIT,1,Tuesday,Weekday,35,41,0.853658536585366,Sore,Perangkat/Gadget
2025-06-10 00:00:00,SSD KINGSTONE NVME 4.0 M.2 NV3 500GB (P),Faktur Penjualan,7,UNIT,1,Tuesday,Weekday,36,41,0.878048780487805,Sore,Perangkat/Gadget
2025-06-10 00:00:00,TEAM DELTA TUF DDR4 16GBX2 PC3200 (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,37,41,0.902439024390244,Sore,Aksesoris/Komponen
2025-06-10 00:00:00,TENDA W311MI USB WIFI AX300 WIFI 6 (S),Faktur Penjualan,4,UNIT,1,Tuesday,Weekday,38,41,0.926829268292683,Sore,Aksesoris/Komponen
2025-06-10 00:00:00,VGA ASUS DUAL RTX3060 OC 12GB V2 DDR6 (P),Faktur Penjualan,5,UNIT,1,Tuesday,Weekday,39,41,0.951219512195122,Sore,Perangkat/Gadget
2025-06-10 00:00:00,VGA GIGABYTE GEFORCE RTX3060 12GB DDR6 GV-N3060 (P),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,40,41,0.975609756097561,Sore,Perangkat/Gadget
2025-06-11 00:00:00,CASE ORION USB 3.0 (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,0,10,0,Pagi,Aksesoris/Komponen
2025-06-11 00:00:00,FAN STANDAR 775/1155 (P),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,1,10,0.1,Pagi,Perangkat/Gadget
2025-06-11 00:00:00,JASA,Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,2,10,0.2,Pagi,Jasa Service
2025-06-11 00:00:00,KABEL POWER PRINTER (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,3,10,0.3,Pagi,Printer
2025-06-11 00:00:00,PC HP DEKSTOP PRO G3 CI7 GEN8 16GB/512GB/GTX750TI (SN),Faktur Penjualan,27,UNIT,2,Wednesday,Weekday,4,10,0.4,Siang,Lainnya
2025-06-11 00:00:00,PC HP TOWER Z3 G4 CI7 GEN8 16GB/512GB/GTX750TI (SN),Faktur Penjualan,3,UNIT,2,Wednesday,Weekday,5,10,0.5,Siang,Lainnya
2025-06-11 00:00:00,PROC CI5-2400 TRAY (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,6,10,0.6,Siang,Aksesoris/Komponen
2025-06-11 00:00:00,"SCREEN GUARD 14"" (S)",Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,7,10,0.7,Sore,Aksesoris/Komponen
2025-06-11 00:00:00,SSD+ VISIPRO 256GB (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,8,10,0.8,Sore,Aksesoris/Komponen
2025-06-11 00:00:00,TINTA EPSON C T003 BLACK (P),Faktur Penjualan,2,UNIT,2,Wednesday,Weekday,9,10,0.9,Sore,Perangkat/Gadget
2025-06-12 00:00:00,BATERAI CMOS (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,0,8,0,Pagi,Aksesoris/Komponen
2025-06-12 00:00:00,MOUSE MIKUSO MOS-015U (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,1,8,0.125,Pagi,Aksesoris/Komponen
2025-06-12 00:00:00,MOUSE PAD JEL (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,2,8,0.25,Pagi,Aksesoris/Komponen
2025-06-12 00:00:00,NB ACER A514-54 CI5-1135G7 8/512/FHD+IPS/W11(SN-P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,3,8,0.375,Siang,Notebook/Laptop
2025-06-12 00:00:00,PRINTER HP COLORLASER MFP 179 FNW (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,4,8,0.5,Siang,Printer
2025-06-12 00:00:00,PROJECTOR EPSON EB-695WI (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,5,8,0.625,Siang,Perangkat/Gadget
2025-06-12 00:00:00,SSD 128GB RAMSTA SATA (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,6,8,0.75,Sore,Aksesoris/Komponen
2025-06-12 00:00:00,UPS PROLINK PRO-700-SFC (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,7,8,0.875,Sore,Perangkat/Gadget
2025-06-13 00:00:00,BRITE PROJECTOR MOUNT PSB-10 (P),Faktur Penjualan,3,UNIT,4,Friday,Weekday,0,32,0,Pagi,Perangkat/Gadget
2025-06-13 00:00:00,BULPOINT DRAW PEN SNOWMAN 0.1 (S),Faktur Penjualan,36,UNIT,4,Friday,Weekday,1,32,0.03125,Pagi,Aksesoris/Komponen
2025-06-13 00:00:00,CUTTER JOYKO A-300 (S),Faktur Penjualan,10,UNIT,4,Friday,Weekday,2,32,0.0625,Pagi,Aksesoris/Komponen
2025-06-13 00:00:00,EPSON INK BOTTLE V100 YELLOW (P),Faktur Penjualan,1,UNIT,4,Friday,Weekday,3,32,0.09375,Pagi,Perangkat/Gadget
2025-06-13 00:00:00,FLASHDISK BLADE CZ50 64GB SANDISK (DR-P),Faktur Penjualan,1,UNIT,4,Friday,Weekday,4,32,0.125,Pagi,Aksesoris/Komponen
2025-06-13 00:00:00,HIT AEROSOL 600 ML (S),Faktur Penjualan,10,UNIT,4,Friday,Weekday,5,32,0.15625,Pagi,Aksesoris/Komponen
2025-06-13 00:00:00,HUAWEI MATEPAD SE 6GB/128GB (P),Faktur Penjualan,2,UNIT,4,Friday,Weekday,6,32,0.1875,Pagi,Perangkat/Gadget
2025-06-13 00:00:00,KEMOCENG (S),Faktur Penjualan,25,UNIT,4,Friday,Weekday,7,32,0.21875,Pagi,Aksesoris/Komponen
2025-06-13 00:00:00,KERTAS BUFALO PYTHON PUTIH (S),Faktur Penjualan,10,UNIT,4,Friday,Weekday,8,32,0.25,Pagi,Aksesoris/Komponen
2025-06-13 00:00:00,KERTAS BUFALO PYTHON WARNA (S),Faktur Penjualan,10,UNIT,4,Friday,Weekday,9,32,0.28125,Pagi,Aksesoris/Komponen
2025-06-13 00:00:00,KERTAS FOTO SUN GLOSSY NG A4 260GR (S),Faktur Penjualan,5,UNIT,4,Friday,Weekday,10,32,0.3125,Pagi,Aksesoris/Komponen
2025-06-13 00:00:00,KERTAS STIKER SUN A4 145GR (S),Faktur Penjualan,5,UNIT,4,Friday,Weekday,11,32,0.34375,Siang,Aksesoris/Komponen
2025-06-13 00:00:00,LEM ASTRO CAIR 22ML (S),Faktur Penjualan,120,UNIT,4,Friday,Weekday,12,32,0.375,Siang,Aksesoris/Komponen
2025-06-13 00:00:00,MAP KANCING 2 INTERX F W/SPINE (S),Faktur Penjualan,100,UNIT,4,Friday,Weekday,13,32,0.40625,Siang,Aksesoris/Komponen
2025-06-13 00:00:00,MOP PEL SET STANDAR (S),Faktur Penjualan,5,UNIT,4,Friday,Weekday,14,32,0.4375,Siang,Aksesoris/Komponen
2025-06-13 00:00:00,MOUSE MIKUSO MOS-W080 (S),Faktur Penjualan,1,UNIT,4,Friday,Weekday,15,32,0.46875,Siang,Aksesoris/Komponen
2025-06-13 00:00:00,MOUSE PAD JEL (S),Faktur Penjualan,1,UNIT,4,Friday,Weekday,16,32,0.5,Siang,Aksesoris/Komponen
2025-06-13 00:00:00,"NB ACER PREDATOR NITRO ANV16-41 R7-8845HS 16GB/512GB/RTX4050/16""IPS/WIN11+OHS (SN-P)",Faktur Penjualan,1,UNIT,4,Friday,Weekday,17,32,0.53125,Siang,Notebook/Laptop
2025-06-13 00:00:00,NB LENOVO IP3 CI3-1215U 8GB/512GB/W11+OHS (SN-P),Faktur Penjualan,1,UNIT,4,Friday,Weekday,18,32,0.5625,Siang,Notebook/Laptop
2025-06-13 00:00:00,PENGGARIS BUTTERFLY 15CM (S),Faktur Penjualan,20,UNIT,4,Friday,Weekday,19,32,0.59375,Siang,Aksesoris/Komponen
2025-06-13 00:00:00,PENGKI PLASTIK BIASA (S),Faktur Penjualan,25,UNIT,4,Friday,Weekday,20,32,0.625,Siang,Aksesoris/Komponen
2025-06-13 00:00:00,SAPU LIDI TANGKAI (S),Faktur Penjualan,20,UNIT,4,Friday,Weekday,21,32,0.65625,Siang,Aksesoris/Komponen
2025-06-13 00:00:00,STELLA BOX MATIC (S),Faktur Penjualan,8,UNIT,4,Friday,Weekday,22,32,0.6875,Sore,Aksesoris/Komponen
2025-06-13 00:00:00,STELLA MATIC REFILL (S),Faktur Penjualan,10,UNIT,4,Friday,Weekday,23,32,0.71875,Sore,Aksesoris/Komponen
2025-06-13 00:00:00,TAS KAIN BESAR TOKO (S),Faktur Penjualan,1,UNIT,4,Friday,Weekday,24,32,0.75,Sore,Aksesoris/Komponen
2025-06-13 00:00:00,TINTA EPSON C T003 BLACK (P),Faktur Penjualan,5,UNIT,4,Friday,Weekday,25,32,0.78125,Sore,Perangkat/Gadget
2025-06-13 00:00:00,TINTA EPSON C T003 CYAN (P),Faktur Penjualan,1,UNIT,4,Friday,Weekday,26,32,0.8125,Sore,Perangkat/Gadget
2025-06-13 00:00:00,TINTA EPSON C T003 MAGENTA (P),Faktur Penjualan,1,UNIT,4,Friday,Weekday,27,32,0.84375,Sore,Perangkat/Gadget
2025-06-13 00:00:00,TINTA STEMPEL FLASH KINGCO 10ML (S),Faktur Penjualan,2,UNIT,4,Friday,Weekday,28,32,0.875,Sore,Aksesoris/Komponen
2025-06-13 00:00:00,TINTA STEMPEL JOYKO SPI-11-15 (S),Faktur Penjualan,8,UNIT,4,Friday,Weekday,29,32,0.90625,Sore,Aksesoris/Komponen
2025-06-13 00:00:00,TISUE FACIAL JOLLY 250S (S),Faktur Penjualan,10,UNIT,4,Friday,Weekday,30,32,0.9375,Sore,Aksesoris/Komponen
2025-06-13 00:00:00,UPS PROLINK PRO-700-SFC (P),Faktur Penjualan,1,UNIT,4,Friday,Weekday,31,32,0.96875,Sore,Perangkat/Gadget
2025-06-14 00:00:00,BNC TAIWAN (S),Faktur Penjualan,30,UNIT,5,Saturday,Weekend,0,11,0,Pagi,Aksesoris/Komponen
2025-06-14 00:00:00,CABLE COAXIAL 300M RG59+2 JUNIPER (P),Faktur Penjualan,2,UNIT,5,Saturday,Weekend,1,11,0.0909090909090909,Pagi,Perangkat/Gadget
2025-06-14 00:00:00,CAMERA HILOOK THC-B120-PC OUTDOOR (P),Faktur Penjualan,13,UNIT,5,Saturday,Weekend,2,11,0.181818181818182,Pagi,Perangkat/Gadget
2025-06-14 00:00:00,HDD SEAGATE 1TB SKYHAWK (P),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,3,11,0.272727272727273,Pagi,Perangkat/Gadget
2025-06-14 00:00:00,HILOOK DVR-216G-M1 (P),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,4,11,0.363636363636364,Siang,Perangkat/Gadget
2025-06-14 00:00:00,JACK DC MALE (S),Faktur Penjualan,15,UNIT,5,Saturday,Weekend,5,11,0.454545454545455,Siang,Aksesoris/Komponen
2025-06-14 00:00:00,MEJA KURSI SISWA BUFALO AC-HX-05 (S),Faktur Penjualan,6,UNIT,5,Saturday,Weekend,6,11,0.545454545454545,Siang,Aksesoris/Komponen
2025-06-14 00:00:00,"NB LENOVO YOGA L13 CI5 GEN10 16GB/256GB/14""/TOUCH (SN)",Faktur Penjualan,1,UNIT,5,Saturday,Weekend,7,11,0.636363636363636,Siang,Notebook/Laptop
2025-06-14 00:00:00,PANEL BOX 30A (S),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,8,11,0.727272727272727,Sore,Aksesoris/Komponen
2025-06-14 00:00:00,PS JARING SPC 20A (P),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,9,11,0.818181818181818,Sore,Perangkat/Gadget
2025-06-14 00:00:00,"SCREEN INFORCE TRIPOD 70"" (P)",Faktur Penjualan,1,UNIT,5,Saturday,Weekend,10,11,0.909090909090909,Sore,Perangkat/Gadget
2025-06-16 00:00:00,PROC SERVER INTEL XEON 4210R TRAY (P),Faktur Penjualan,1,UNIT,0,Monday,Weekday,0,2,0,Pagi,Perangkat/Gadget
2025-06-16 00:00:00,SAMSUNG GALAXY S25 EDGE 12/512 (P),Faktur Penjualan,1,UNIT,0,Monday,Weekday,1,2,0.5,Siang,Smartphone
2025-06-17 00:00:00,ANGGREK GROUP 45 (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,0,31,0,Pagi,Aksesoris/Komponen
2025-06-17 00:00:00,CANGKIR LPK C&S KW-1 SET (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,1,31,0.032258064516129,Pagi,Aksesoris/Komponen
2025-06-17 00:00:00,DAUN GROUP 85 (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,2,31,0.0645161290322581,Pagi,Aksesoris/Komponen
2025-06-17 00:00:00,ELECTROLUX 23L ULTIMATE TASTE 300 MICROWAFE OVEN GRILL EMG23K22B (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,3,31,0.0967741935483871,Pagi,Aksesoris/Komponen
2025-06-17 00:00:00,GARPU DF MODEL 01 (1 SET 6 PCS (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,4,31,0.129032258064516,Pagi,Aksesoris/Komponen
2025-06-17 00:00:00,GELAS BAMBOO BW-02 (1SET 6 PCS) (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,5,31,0.161290322580645,Pagi,Aksesoris/Komponen
2025-06-17 00:00:00,JEPITAN GALAXY UK 9 INCH (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,6,31,0.193548387096774,Pagi,Aksesoris/Komponen
2025-06-17 00:00:00,KABEL+ FIT GANTUNG 10M 10FIT (S),Faktur Penjualan,15,UNIT,1,Tuesday,Weekday,7,31,0.225806451612903,Pagi,Aksesoris/Komponen
2025-06-17 00:00:00,KAP RELL TRACK E27 HITAM (S),Faktur Penjualan,6,UNIT,1,Tuesday,Weekday,8,31,0.258064516129032,Pagi,Aksesoris/Komponen
2025-06-17 00:00:00,KRIS COFFE DRIP MAKER STAINLESS STEEL 1.5LTR (P),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,9,31,0.290322580645161,Pagi,Perangkat/Gadget
2025-06-17 00:00:00,KRIS TEKO LISTRIK 800W 1.2LTR (P),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,10,31,0.32258064516129,Pagi,Perangkat/Gadget
2025-06-17 00:00:00,LAMPU LED FILAMEN E27 4W (S),Faktur Penjualan,150,UNIT,1,Tuesday,Weekday,11,31,0.354838709677419,Siang,Monitor/TV
2025-06-17 00:00:00,LAMPU LED MORGEN E27 5W (S),Faktur Penjualan,6,UNIT,1,Tuesday,Weekday,12,31,0.387096774193548,Siang,Monitor/TV
2025-06-17 00:00:00,MANGKOK SALAD 7 LISMAS TNT (S),Faktur Penjualan,3,UNIT,1,Tuesday,Weekday,13,31,0.419354838709677,Siang,Aksesoris/Komponen
2025-06-17 00:00:00,MANUAL CUP SEALER GETRA SCD8 (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,14,31,0.451612903225806,Siang,Aksesoris/Komponen
2025-06-17 00:00:00,PAKET PODCAST 4ORANG (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,15,31,0.483870967741936,Siang,Aksesoris/Komponen
2025-06-17 00:00:00,PANCI UK 24 CM SS-P05 MP (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,16,31,0.516129032258065,Siang,Aksesoris/Komponen
2025-06-17 00:00:00,PHILIPS COUNTERTOPBLENDER HR2115/40 (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,17,31,0.548387096774194,Siang,Aksesoris/Komponen
2025-06-17 00:00:00,PIRING CEPER UK 11 WHITE PORS (S),Faktur Penjualan,6,UNIT,1,Tuesday,Weekday,18,31,0.580645161290323,Siang,Aksesoris/Komponen
2025-06-17 00:00:00,PIRING CEPER UK 8 PUTIH (S),Faktur Penjualan,3,UNIT,1,Tuesday,Weekday,19,31,0.612903225806452,Siang,Aksesoris/Komponen
2025-06-17 00:00:00,PISAU ROTI GG WRN 689 (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,20,31,0.645161290322581,Siang,Aksesoris/Komponen
2025-06-17 00:00:00,RANGKAIAN BUNGA 35 (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,21,31,0.67741935483871,Sore,Aksesoris/Komponen
2025-06-17 00:00:00,RELL TRACK 1METER HITAM (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,22,31,0.709677419354839,Sore,Aksesoris/Komponen
2025-06-17 00:00:00,SENDOK COS MODEL 01 2MM (1 SET 6 PCS) (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,23,31,0.741935483870968,Sore,Aksesoris/Komponen
2025-06-17 00:00:00,SENDOK DS MODEL 01 (1 SET 6 PCS) (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,24,31,0.774193548387097,Sore,Aksesoris/Komponen
2025-06-17 00:00:00,SEROKO PARIS UK 20CM (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,25,31,0.806451612903226,Sore,Aksesoris/Komponen
2025-06-17 00:00:00,SET LAMPU GANTUNG DIAOMOND (S),Faktur Penjualan,4,UNIT,1,Tuesday,Weekday,26,31,0.838709677419355,Sore,Aksesoris/Komponen
2025-06-17 00:00:00,SHARP SANDWICH TOASTER KZS70L W (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,27,31,0.870967741935484,Sore,Aksesoris/Komponen
2025-06-17 00:00:00,SODET JUMBO NO.4 S-4114 (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,28,31,0.903225806451613,Sore,Aksesoris/Komponen
2025-06-17 00:00:00,TAKARA HYDRO B-18 (P),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,29,31,0.935483870967742,Sore,Perangkat/Gadget
2025-06-17 00:00:00,WOK VALENTINO UK 36CM RED (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,30,31,0.967741935483871,Sore,Aksesoris/Komponen
2025-06-18 00:00:00,CARTRIDGE HP 682 BLACK (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,0,8,0,Pagi,Aksesoris/Komponen
2025-06-18 00:00:00,CARTRIDGE HP 682 COLOR (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,1,8,0.125,Pagi,Aksesoris/Komponen
2025-06-18 00:00:00,EXT HDD SEAGATE 1TB EXPANSION MFI (P),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,2,8,0.25,Pagi,Perangkat/Gadget
2025-06-18 00:00:00,PRINTER EPSON L121 (P),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,3,8,0.375,Siang,Printer
2025-06-18 00:00:00,TINTA REFIL EPSON T 6641 BLACK (P),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,4,8,0.5,Siang,Perangkat/Gadget
2025-06-18 00:00:00,TINTA REFIL EPSON T 6644 YELLOW (P),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,5,8,0.625,Siang,Perangkat/Gadget
2025-06-18 00:00:00,TINTA REFIL EPSON T6642 CYAN (P),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,6,8,0.75,Sore,Perangkat/Gadget
2025-06-18 00:00:00,TINTA REFIL EPSON T6643 MAGENTA (P),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,7,8,0.875,Sore,Perangkat/Gadget
2025-06-19 00:00:00,BNC TAIWAN (S),Faktur Penjualan,10,UNIT,3,Thursday,Weekday,0,13,0,Pagi,Aksesoris/Komponen
2025-06-19 00:00:00,CAMERA HILOOK THC-B150-P OUTDOOR (P),Faktur Penjualan,5,UNIT,3,Thursday,Weekday,1,13,0.0769230769230769,Pagi,Perangkat/Gadget
2025-06-19 00:00:00,FLASHDISK BLADE CZ50 16GB SANDISK (DR-P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,2,13,0.153846153846154,Pagi,Aksesoris/Komponen
2025-06-19 00:00:00,HDD SEAGATE 1TB SKYHAWK (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,3,13,0.230769230769231,Pagi,Perangkat/Gadget
2025-06-19 00:00:00,HILOOK DVR-208Q-M1 (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,4,13,0.307692307692308,Pagi,Perangkat/Gadget
2025-06-19 00:00:00,JACK DC MALE (S),Faktur Penjualan,20,UNIT,3,Thursday,Weekday,5,13,0.384615384615385,Siang,Aksesoris/Komponen
2025-06-19 00:00:00,KABEL CCTV COAXIAL 300M RG59+2 JUNIPER (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,6,13,0.461538461538462,Siang,Monitor/TV
2025-06-19 00:00:00,LCD MONITOR LG 24MR400-B (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,7,13,0.538461538461538,Siang,Monitor/TV
2025-06-19 00:00:00,MOUSE WIRELESS LOGITECH M170(P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,8,13,0.615384615384615,Siang,Perangkat/Gadget
2025-06-19 00:00:00,NB HP 15 FD0999TX CI7-1355 16GB/512GB/MX570A 2GB/WIN+OHS (SN-P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,9,13,0.692307692307692,Sore,Notebook/Laptop
2025-06-19 00:00:00,PRINTER EPSON L5290 (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,10,13,0.769230769230769,Sore,Printer
2025-06-19 00:00:00,PS JARING SPC 20A (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,11,13,0.846153846153846,Sore,Perangkat/Gadget
2025-06-19 00:00:00,TAS KAIN BESAR TOKO (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,12,13,0.923076923076923,Sore,Aksesoris/Komponen
2025-06-20 00:00:00,JASA,Faktur Penjualan,1,UNIT,4,Friday,Weekday,0,3,0,Pagi,Jasa Service
2025-06-20 00:00:00,MB AMPTRON G41 (S),Faktur Penjualan,1,UNIT,4,Friday,Weekday,1,3,0.333333333333333,Siang,Aksesoris/Komponen
2025-06-20 00:00:00,SWITH TPLINK TL-SG1016D 16PORT (P),Faktur Penjualan,1,UNIT,4,Friday,Weekday,2,3,0.666666666666667,Sore,Perangkat/Gadget
2025-06-21 00:00:00,CONVERTER USB TYPE C MULTIPORTUGREEN 10IN1 (S),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,0,9,0,Pagi,Aksesoris/Komponen
2025-06-21 00:00:00,EPSON INK BOTTLE 003 - V100/V299 CYAN (P),Faktur Penjualan,6,UNIT,5,Saturday,Weekend,1,9,0.111111111111111,Pagi,Perangkat/Gadget
2025-06-21 00:00:00,EPSON INK BOTTLE 003 - V100/V399 MAGENTHA (P),Faktur Penjualan,5,UNIT,5,Saturday,Weekend,2,9,0.222222222222222,Pagi,Perangkat/Gadget
2025-06-21 00:00:00,HARD CASE COVER ARMOR SAMSUNG TAB A9 8.7 (S),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,3,9,0.333333333333333,Siang,Smartphone
2025-06-21 00:00:00,PRINTER BROTHER DCP-T520W (P),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,4,9,0.444444444444444,Siang,Printer
2025-06-21 00:00:00,SAMSUNG GALAXY TAB A9 4/64GB (P),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,5,9,0.555555555555556,Siang,Smartphone
2025-06-21 00:00:00,TINTA EPSON C T003 BLACK (P),Faktur Penjualan,10,UNIT,5,Saturday,Weekend,6,9,0.666666666666667,Sore,Perangkat/Gadget
2025-06-21 00:00:00,TINTA EPSON C T003 MAGENTA (P),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,7,9,0.777777777777778,Sore,Perangkat/Gadget
2025-06-21 00:00:00,TINTA EPSON C T003 YELLOW (P),Faktur Penjualan,6,UNIT,5,Saturday,Weekend,8,9,0.888888888888889,Sore,Perangkat/Gadget
2025-06-23 00:00:00,EXT HDD 2TB WD MY PASSPORT (P),Faktur Penjualan,1,UNIT,0,Monday,Weekday,0,2,0,Pagi,Perangkat/Gadget
2025-06-23 00:00:00,LCD PROJECTOR VIEWSONIC SP3 SVGA (P),Faktur Penjualan,2,UNIT,0,Monday,Weekday,1,2,0.5,Siang,Perangkat/Gadget
2025-06-24 00:00:00,BNC TAIWAN (S),Faktur Penjualan,25,UNIT,1,Tuesday,Weekday,0,11,0,Pagi,Aksesoris/Komponen
2025-06-24 00:00:00,CABLE COAXIAL 300M RG59+2 JUNIPER (P),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,1,11,0.0909090909090909,Pagi,Perangkat/Gadget
2025-06-24 00:00:00,CAMERA HILOOK THC-T120-PC 2MP INDOOR (P),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,2,11,0.181818181818182,Pagi,Perangkat/Gadget
2025-06-24 00:00:00,HIKVISION SWITCHHUB POE DS-3E0106P-EI/M 4 PORT(P),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,3,11,0.272727272727273,Pagi,Perangkat/Gadget
2025-06-24 00:00:00,JACK DC MALE (S),Faktur Penjualan,25,UNIT,1,Tuesday,Weekday,4,11,0.363636363636364,Siang,Aksesoris/Komponen
2025-06-24 00:00:00,KABEL HIKVISION CAT 6 DS-1LN6UG (P),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,5,11,0.454545454545455,Siang,Perangkat/Gadget
2025-06-24 00:00:00,MOUSE MIKUSO MOS-W080 (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,6,11,0.545454545454545,Siang,Aksesoris/Komponen
2025-06-24 00:00:00,MOUSE PAD JEL (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,7,11,0.636363636363636,Siang,Aksesoris/Komponen
2025-06-24 00:00:00,NB HP ELITEBOOK 840 G7 CI7 GEN10 16GB/256GB (SN),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,8,11,0.727272727272727,Sore,Notebook/Laptop
2025-06-24 00:00:00,NB LENOVO X390 CI5 GEN8 16GB/128GB (SN),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,9,11,0.818181818181818,Sore,Notebook/Laptop
2025-06-24 00:00:00,"TAS NOTEBOOK 14"" (S)",Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,10,11,0.909090909090909,Sore,Notebook/Laptop
2025-06-25 00:00:00,KABEL POWER PRINTER (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,0,4,0,Pagi,Printer
2025-06-25 00:00:00,"NB AXIOO MYBOOK SAGA 12 CI5-1240P 8GB/256GB/16""/OHS+WIN11 (SN-P)",Faktur Penjualan,2,UNIT,2,Wednesday,Weekday,1,4,0.25,Pagi,Notebook/Laptop
